station_id,Time_Window,vehicleposition_longitude,vehicleposition_latitude,W_FPG,abs_w_fpg,delta_s,Delta_s,Sigma_s
15223,LateNight_00-02,121.457,30.932,-8.117981328642943e-05,8.117981328642943e-05,5.0,8,1.0
15226,LateNight_00-02,121.5974411764706,31.033382352941175,0.0008117981328642944,0.0008117981328642944,30.0,34,12.0
15227,LateNight_00-02,121.461,30.946,0.0,0.0,0.0,3,2.0
15232,LateNight_00-02,121.5886153846154,31.018230769230772,0.0,0.0,0.0,13,13.0
15240,LateNight_00-02,121.48100000000001,30.929999999999996,0.00046001894195643345,0.00046001894195643345,17.0,19,10.0
15241,LateNight_00-02,121.499875,30.925,0.0,0.0,0.0,8,36.0
15248,LateNight_00-02,121.45,30.934,-1.623596265728589e-05,1.623596265728589e-05,0.0,3,10.0
15251,LateNight_00-02,121.25704054054054,31.017945945945947,-0.00016235962657285875,0.00016235962657285875,68.0,74,1.0
15255,LateNight_00-02,121.52674999999999,31.059,-0.00010823975104857258,0.00010823975104857258,0.0,4,18.0
15256,LateNight_00-02,121.529,31.064,-0.00010823975104857258,0.00010823975104857258,0.0,4,18.0
15264,LateNight_00-02,121.494,30.915,0.00024353943985928832,0.00024353943985928832,9.0,10,12.0
15266,LateNight_00-02,121.503,30.913,0.0,0.0,0.0,6,12.0
15267,LateNight_00-02,121.487,30.913,-2.7059937762143152e-05,2.7059937762143152e-05,10.0,11,8.0
15272,LateNight_00-02,121.593,31.04,5.411987552428629e-05,5.411987552428629e-05,2.0,2,1.0
15281,LateNight_00-02,121.46300000000001,30.927,0.0004058990664321472,0.0004058990664321472,15.0,17,2.0
15288,LateNight_00-02,121.32,30.749,0.0,0.0,0.0,2,10.0
15289,LateNight_00-02,121.321,30.749,0.0,0.0,0.0,1,10.0
15296,LateNight_00-02,121.465,30.924,0.0,0.0,0.0,4,2.0
15298,LateNight_00-02,121.582,31.052,0.0,0.0,7.0,7,8.0
15300,LateNight_00-02,121.454,30.933,-0.00018941956433500204,0.00018941956433500204,0.0,7,1.0
15302,LateNight_00-02,121.438,30.925,-5.411987552428629e-05,5.411987552428629e-05,0.0,2,8.0
15307,LateNight_00-02,121.341,30.75,5.411987552428629e-05,5.411987552428629e-05,4.0,4,16.0
15318,LateNight_00-02,121.48435714285714,30.913,0.00032471925314571777,0.00032471925314571777,12.0,14,76.0
15328,LateNight_00-02,121.601,31.024,-0.00012026639005396954,0.00012026639005396954,0.0,5,18.0
15331,LateNight_00-02,121.33,30.747857142857146,-5.411987552428629e-05,5.411987552428629e-05,19.0,21,8.0
15335,LateNight_00-02,121.46796825396825,30.921031746031744,0.00037342714111757543,0.00037342714111757543,39.0,63,5.0
15337,LateNight_00-02,121.457,30.917,0.00021647950209714516,0.00021647950209714516,8.0,8,2.0
15343,LateNight_00-02,121.453,30.91130769230769,0.0002976593153835746,0.0002976593153835746,11.0,13,2.0
15344,LateNight_00-02,121.45899999999999,30.904,-0.00018941956433500204,0.00018941956433500204,0.0,7,2.0
15345,LateNight_00-02,121.45800000000001,30.9105,0.0,0.0,0.0,12,3.0
15346,LateNight_00-02,121.44,30.916,0.0,0.0,0.0,4,5.0
15352,LateNight_00-02,121.35326315789473,30.76,0.0004058990664321472,0.0004058990664321472,15.0,19,1.0
15363,LateNight_00-02,121.31,30.728,0.0,0.0,0.0,1,5.0
15378,LateNight_00-02,121.34,30.73,-2.7059937762143142e-05,2.7059937762143142e-05,4.0,5,22.0
15384,LateNight_00-02,121.348,30.729,-5.798558091887816e-06,5.798558091887816e-06,0.0,1,14.0
15395,LateNight_00-02,121.721,31.051,0.0002705993776214314,0.0002705993776214314,10.0,11,8.0
15417,LateNight_00-02,121.444,30.923,0.0025706940874035992,0.0025706940874035992,95.0,103,3.0
15420,LateNight_00-02,121.499,30.921,0.0,0.0,0.0,5,6.0
15424,LateNight_00-02,121.529,31.047,0.0,0.0,0.0,6,1.0
15425,LateNight_00-02,121.7151052631579,31.027999999999995,0.0004329590041942903,0.0004329590041942903,16.0,19,15.0
15426,LateNight_00-02,121.725,31.034,-4.329590041942904e-05,4.329590041942904e-05,0.0,4,5.0
15427,LateNight_00-02,121.342,30.736,0.0,0.0,1.0,1,8.0
15429,LateNight_00-02,121.709,31.034,0.0,0.0,0.0,2,2.0
15432,LateNight_00-02,121.722,31.051,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,8.0
15433,LateNight_00-02,121.70800000000001,31.074,0.0010823975104857259,0.0010823975104857259,40.0,48,3.0
15434,LateNight_00-02,121.74041666666666,31.028875,0.0,0.0,0.0,24,14.0
15436,LateNight_00-02,121.72305555555555,31.077166666666667,0.0,0.0,0.0,18,1.0
15440,LateNight_00-02,121.731375,31.06425,-4.810655602158781e-05,4.810655602158781e-05,0.0,8,9.0
15441,LateNight_00-02,121.748,31.059,9.019979254047715e-06,9.019979254047715e-06,1.0,3,9.0
15445,LateNight_00-02,121.74,31.069,-1.2026639005396953e-05,1.2026639005396953e-05,0.0,2,9.0
15447,LateNight_00-02,121.74066666666666,31.070666666666668,-1.803995850809543e-05,1.803995850809543e-05,0.0,3,9.0
15453,LateNight_00-02,121.728,31.033,0.0,0.0,0.0,4,14.0
15456,LateNight_00-02,121.736,31.041,0.00027059937762143147,0.00027059937762143147,10.0,13,12.0
15462,LateNight_00-02,121.743,31.074,-1.2026639005396953e-05,1.2026639005396953e-05,0.0,2,9.0
15464,LateNight_00-02,121.74633333333333,31.074333333333332,0.0,0.0,0.0,6,12.0
15467,LateNight_00-02,121.70992307692306,31.039,0.0005141388174807198,0.0005141388174807198,19.0,26,2.0
15468,LateNight_00-02,121.751,31.074,0.0,0.0,0.0,1,12.0
15470,LateNight_00-02,121.73499999999999,31.041000000000004,0.0008388580706264376,0.0008388580706264376,31.0,40,6.0
15479,LateNight_00-02,121.732,31.049,0.0,0.0,0.0,7,6.0
15482,LateNight_00-02,121.258,31.342000000000002,4.058990664321473e-05,4.058990664321473e-05,5.0,7,16.0
15483,LateNight_00-02,121.261,31.35,0.0,0.0,1.0,1,3.0
15484,LateNight_00-02,121.25899999999999,31.349000000000004,0.00018265457989446624,0.00018265457989446624,9.0,9,8.0
15485,LateNight_00-02,121.274,31.345,0.00010823975104857258,0.00010823975104857258,4.0,4,15.0
15489,LateNight_00-02,121.267,31.32704237288136,-0.0005953186307671491,0.0005953186307671491,96.0,118,8.0
15490,LateNight_00-02,121.266,31.327,0.0,0.0,3.0,3,8.0
15492,LateNight_00-02,121.27800000000002,31.338,0.0011635773237721554,0.0011635773237721554,43.0,47,15.0
15494,LateNight_00-02,121.274,31.333,0.000189419564335002,0.000189419564335002,7.0,8,15.0
15497,LateNight_00-02,121.277,31.333,0.00018941956433500204,0.00018941956433500204,7.0,7,15.0
15498,LateNight_00-02,121.277,31.334,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,15.0
15499,LateNight_00-02,121.276,31.333999999999996,0.0009470978216750102,0.0009470978216750102,35.0,40,15.0
15501,LateNight_00-02,121.464,31.333,-0.00035177919090786084,0.00035177919090786084,112.0,125,140.0
15502,LateNight_00-02,121.46242553191489,31.3248829787234,0.0019753754566364497,0.0019753754566364497,73.0,94,21.0
15505,LateNight_00-02,121.471,31.344,0.0,0.0,7.0,7,4.0
15508,LateNight_00-02,121.476,31.336,0.0,0.0,0.0,6,7.0
15516,LateNight_00-02,121.46077777777776,31.332999999999995,-0.00013529968881071573,0.00013529968881071573,4.0,9,140.0
15518,LateNight_00-02,121.26700617283952,31.273703703703706,0.003950750913272899,0.003950750913272899,146.0,162,1.0
15520,LateNight_00-02,121.45865333333333,31.339346666666668,-0.0002976593153835745,0.0002976593153835745,64.0,75,1.0
15522,LateNight_00-02,121.45895072788355,31.338000000000005,-0.002787173589500744,0.002787173589500744,790.0,893,1.0
15525,LateNight_00-02,121.4727777777778,31.33855555555555,-0.000568258693005006,0.000568258693005006,15.0,36,1.0
15529,LateNight_00-02,121.315,31.238,0.00021647950209714516,0.00021647950209714516,8.0,8,6.0
15534,LateNight_00-02,121.262,31.278000000000002,-2.705993776214316e-05,2.705993776214316e-05,8.0,9,1.0
15540,LateNight_00-02,121.33,31.238962500000003,0.002056555269922879,0.002056555269922879,76.0,80,1.0
15552,LateNight_00-02,121.317,31.241000000000003,0.00028412934650250306,0.00028412934650250306,14.0,14,16.0
15559,LateNight_00-02,121.31699999999998,31.247000000000003,-5.41198755242863e-05,5.41198755242863e-05,3.0,5,1.0
15560,LateNight_00-02,121.31499999999998,31.245,-2.7059937762143135e-05,2.7059937762143135e-05,13.0,14,1.0
15561,LateNight_00-02,121.3173775510204,31.246,0.0016641861723718035,0.0016641861723718035,86.0,98,16.0
15563,LateNight_00-02,121.317,31.245,0.0018468407522662699,0.0018468407522662699,93.0,99,16.0
15565,LateNight_00-02,121.36200000000001,31.248,-0.00016235962657285889,0.00016235962657285889,0.0,6,10.0
15569,LateNight_00-02,121.35900000000001,31.253999999999998,0.0007847381951021512,0.0007847381951021512,29.0,34,4.0
15570,LateNight_00-02,121.35999999999999,31.254,0.000189419564335002,0.000189419564335002,7.0,10,4.0
15571,LateNight_00-02,121.367,31.252,0.00016235962657285889,0.00016235962657285889,12.0,12,16.0
15572,LateNight_00-02,121.324,31.234,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,10.0
15580,LateNight_00-02,121.374,31.234,-2.7059937762143145e-05,2.7059937762143145e-05,3.0,4,8.0
15589,LateNight_00-02,121.265,31.335,-1.3529968881071573e-05,1.3529968881071573e-05,0.0,1,16.0
15597,LateNight_00-02,121.36,31.256,5.411987552428629e-05,5.411987552428629e-05,2.0,2,4.0
15599,LateNight_00-02,121.358,31.255,0.0004058990664321472,0.0004058990664321472,15.0,16,4.0
15602,LateNight_00-02,121.337,31.164000000000005,-2.7059937762143135e-05,2.7059937762143135e-05,13.0,14,4.0
15612,LateNight_00-02,121.328,31.224,0.0,0.0,0.0,5,12.0
15615,LateNight_00-02,121.32802631578947,31.244,0.0008929779461507238,0.0008929779461507238,33.0,38,10.0
15616,LateNight_00-02,121.38,31.2411,0.0002254994813511929,0.0002254994813511929,9.0,10,15.0
15618,LateNight_00-02,121.37279310344829,31.232,0.00046001894195643345,0.00046001894195643345,25.0,29,29.0
15619,LateNight_00-02,121.35,31.1616,0.00013529968881071573,0.00013529968881071573,5.0,5,8.0
15624,LateNight_00-02,121.351,31.159916666666664,0.0002814233527262887,0.0002814233527262887,11.0,12,60.0
15628,LateNight_00-02,121.351,31.142,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,8.0
15635,LateNight_00-02,121.351,31.141,0.0010282776349614397,0.0010282776349614397,38.0,43,8.0
15638,LateNight_00-02,121.355,31.143,0.00018941956433500204,0.00018941956433500204,7.0,7,8.0
15639,LateNight_00-02,121.35499999999999,31.142,0.00043295900419429033,0.00043295900419429033,16.0,17,8.0
15642,LateNight_00-02,121.349,31.13,0.0,0.0,4.0,4,2.0
15644,LateNight_00-02,121.35200000000002,31.131,8.117981328642944e-05,8.117981328642944e-05,6.0,6,16.0
15645,LateNight_00-02,121.35200000000002,31.130000000000003,0.0004600189419564335,0.0004600189419564335,38.0,42,16.0
15654,LateNight_00-02,121.368,31.235,0.0,0.0,1.0,1,8.0
15658,LateNight_00-02,121.343,31.157,0.0,0.0,0.0,1,6.0
15663,LateNight_00-02,121.334,31.167,0.0,0.0,1.0,1,10.0
15664,LateNight_00-02,121.34399999999998,31.163,0.00018941956433500204,0.00018941956433500204,7.0,7,3.0
15666,LateNight_00-02,121.353,31.168,-0.0001082397510485725,0.0001082397510485725,63.0,67,6.0
15667,LateNight_00-02,121.3360909090909,31.110727272727274,-0.0002976593153835746,0.0002976593153835746,0.0,11,16.0
15671,LateNight_00-02,121.356,31.110000000000003,0.0,0.0,10.0,10,6.0
15683,LateNight_00-02,121.423,31.317,-5.411987552428629e-05,5.411987552428629e-05,0.0,2,4.0
15688,LateNight_00-02,121.429,31.303999999999995,-0.00013529968881071573,0.00013529968881071573,0.0,5,4.0
15692,LateNight_00-02,121.41822222222224,31.294,0.0,0.0,9.0,9,100.0
15693,LateNight_00-02,121.418,31.293,0.0,0.0,1.0,1,100.0
15694,LateNight_00-02,121.438,31.257,5.798558091887817e-06,5.798558091887817e-06,1.0,1,14.0
15699,LateNight_00-02,121.438,31.245,0.00019369218608691937,0.00019369218608691937,8.0,8,57.0
15706,LateNight_00-02,121.4503,31.2498,0.0005411987552428629,0.0005411987552428629,20.0,20,4.0
15708,LateNight_00-02,121.453,31.252999999999997,0.0004368247095888822,0.0004368247095888822,19.0,20,7.0
15711,LateNight_00-02,121.45,31.234,7.441482884589366e-05,7.441482884589366e-05,4.0,5,4.0
15726,LateNight_00-02,121.41599999999998,31.29525,-0.0016777161412528754,0.0016777161412528754,122.0,184,100.0
15732,LateNight_00-02,121.35,31.123,8.56898029134533e-05,8.56898029134533e-05,4.0,5,12.0
15738,LateNight_00-02,121.432,31.238,0.00016235962657285889,0.00016235962657285889,6.0,6,3.0
15742,LateNight_00-02,121.433,31.233,7.103233662562576e-05,7.103233662562576e-05,3.0,3,8.0
15749,LateNight_00-02,121.446,31.249,5.165988118227328e-05,5.165988118227328e-05,2.0,2,22.0
15756,LateNight_00-02,121.454,31.254,0.0,0.0,5.0,5,20.0
15757,LateNight_00-02,121.45275000000001,31.255,0.00018555385894041015,0.00018555385894041015,8.0,8,7.0
15764,LateNight_00-02,121.453,31.256,-3.865705394591878e-06,3.865705394591878e-06,0.0,1,7.0
15765,LateNight_00-02,121.447,31.257,0.00027059937762143147,0.00027059937762143147,10.0,12,20.0
15769,LateNight_00-02,121.448,31.257,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,20.0
15771,LateNight_00-02,121.45982089552238,31.234000000000005,0.0015965363279664456,0.0015965363279664456,59.0,67,5.0
15779,LateNight_00-02,121.464,31.234,5.411987552428629e-05,5.411987552428629e-05,2.0,2,3.0
15789,LateNight_00-02,121.452,31.243,8.913861851058918e-05,8.913861851058918e-05,4.0,4,68.0
15790,LateNight_00-02,121.47900000000001,31.247,0.0004830198890542552,0.0004830198890542552,21.0,21,20.0
15794,LateNight_00-02,121.345,31.136,3.0066597513492385e-05,3.0066597513492385e-05,2.0,4,27.0
15797,LateNight_00-02,121.462,31.242,0.0,0.0,1.0,1,4.0
15804,LateNight_00-02,121.450375,31.24475,0.0,0.0,8.0,8,16.0
15819,LateNight_00-02,121.438,31.244,2.1363108759586693e-05,2.1363108759586693e-05,1.0,2,57.0
15830,LateNight_00-02,121.477,31.237,0.0,0.0,1.0,1,3.0
15833,LateNight_00-02,121.4772,31.238,0.0,0.0,5.0,5,3.0
15841,LateNight_00-02,121.454,31.249,-8.117981328642948e-05,8.117981328642948e-05,24.0,27,8.0
15845,LateNight_00-02,121.453,31.248,0.0,0.0,1.0,1,8.0
15847,LateNight_00-02,121.445,31.248,5.165988118227328e-05,5.165988118227328e-05,2.0,2,22.0
15862,LateNight_00-02,121.45338461538462,31.257923076923078,0.00032471925314571777,0.00032471925314571777,12.0,13,53.0
15869,LateNight_00-02,121.415,31.292,0.0,0.0,1.0,1,8.0
15871,LateNight_00-02,121.40806666666667,31.305733333333333,0.0003549627129975248,0.0003549627129975248,14.0,15,17.0
15873,LateNight_00-02,121.418,31.291000000000004,-2.7059937762143142e-05,2.7059937762143142e-05,4.0,5,8.0
15878,LateNight_00-02,121.473,31.223,0.0,0.0,4.0,4,1.0
15891,LateNight_00-02,121.459,31.231,0.00034791348551326906,0.00034791348551326906,15.0,15,14.0
15897,LateNight_00-02,121.479,31.237062499999997,0.0008117981328642944,0.0008117981328642944,30.0,32,10.0
15916,LateNight_00-02,121.457,31.23,6.958269710265381e-05,6.958269710265381e-05,3.0,3,14.0
15917,LateNight_00-02,121.476,31.226,8.117981328642944e-05,8.117981328642944e-05,3.0,3,6.0
15919,LateNight_00-02,121.47,31.225,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,4.0
15920,LateNight_00-02,121.471,31.226,5.411987552428629e-05,5.411987552428629e-05,2.0,2,12.0
15922,LateNight_00-02,121.472,31.226,0.0003517791909078609,0.0003517791909078609,13.0,13,12.0
15924,LateNight_00-02,121.469,31.224,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,4.0
15926,LateNight_00-02,121.47000000000001,31.225999999999996,0.0014071167636314436,0.0014071167636314436,52.0,55,12.0
15936,LateNight_00-02,121.479,31.24,0.00013529968881071573,0.00013529968881071573,5.0,6,10.0
15946,LateNight_00-02,121.47200000000001,31.208999999999996,0.0001295011307188279,0.0001295011307188279,8.0,9,28.0
15949,LateNight_00-02,121.47407692307692,31.201307692307694,0.00013078969918369187,0.00013078969918369187,7.0,13,18.0
15959,LateNight_00-02,121.528,31.13,0.0,0.0,0.0,1,6.0
15961,LateNight_00-02,121.53829142857144,31.12394857142857,-0.00048707887971857674,0.00048707887971857674,157.0,175,2.0
15966,LateNight_00-02,121.537,31.122500000000002,-8.117981328642942e-05,8.117981328642942e-05,15.0,18,2.0
15967,LateNight_00-02,121.53799999999998,31.122,-2.705993776214316e-05,2.705993776214316e-05,17.0,18,2.0
15975,LateNight_00-02,121.47700000000002,31.227,8.117981328642944e-05,8.117981328642944e-05,3.0,3,6.0
15981,LateNight_00-02,121.473,31.214,1.739567427566345e-05,1.739567427566345e-05,1.0,1,28.0
15986,LateNight_00-02,121.55364593301435,31.122942583732062,0.005141388174807198,0.005141388174807198,190.0,209,10.0
15990,LateNight_00-02,121.43999999999998,31.093,0.00012447571370585847,0.00012447571370585847,6.0,7,10.0
15993,LateNight_00-02,121.336,31.144,5.411987552428629e-05,5.411987552428629e-05,2.0,2,1.0
15998,LateNight_00-02,121.435,31.085000000000004,0.0006764984440535787,0.0006764984440535787,25.0,27,10.0
16004,LateNight_00-02,121.54499999999999,31.134,0.0004058990664321472,0.0004058990664321472,15.0,17,1.0
16014,LateNight_00-02,121.55359090909091,31.124,0.0005411987552428628,0.0005411987552428628,20.0,22,10.0
16015,LateNight_00-02,121.554,31.137,0.0,0.0,1.0,1,1.0
16019,LateNight_00-02,121.341,31.143999999999995,8.117981328642944e-05,8.117981328642944e-05,3.0,3,5.0
16020,LateNight_00-02,121.343,31.139,5.7985580918878175e-05,5.7985580918878175e-05,5.0,5,14.0
16022,LateNight_00-02,121.339,31.143999999999995,6.494385062914356e-05,6.494385062914356e-05,3.0,3,5.0
16030,LateNight_00-02,121.82746428571429,31.087071428571427,0.00027059937762143147,0.00027059937762143147,10.0,28,12.0
16032,LateNight_00-02,121.887,31.007,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,1.0
16038,LateNight_00-02,121.807,31.068,0.0,0.0,0.0,3,8.0
16040,LateNight_00-02,121.43599999999999,31.621,-0.00016235962657285889,0.00016235962657285889,0.0,6,8.0
16041,LateNight_00-02,121.763,31.108714285714285,-0.00018941956433500204,0.00018941956433500204,0.0,7,2.0
16047,LateNight_00-02,121.88057142857143,30.927714285714284,2.7059937762143145e-05,2.7059937762143145e-05,1.0,7,12.0
16052,LateNight_00-02,121.78845283018869,31.012528301886793,0.0,0.0,0.0,53,37.0
16055,LateNight_00-02,121.35015384615384,31.71592307692308,0.00013529968881071573,0.00013529968881071573,5.0,13,1.0
16057,LateNight_00-02,121.73452941176471,31.122176470588236,0.0,0.0,0.0,17,5.0
16059,LateNight_00-02,121.79672727272727,30.995727272727276,-6.614651452968324e-05,6.614651452968324e-05,0.0,11,9.0
16060,LateNight_00-02,121.738,31.089,0.0,0.0,0.0,1,1.0
16065,LateNight_00-02,121.7801052631579,30.945973684210525,0.0,0.0,0.0,38,1.0
16070,LateNight_00-02,121.681,31.414,-0.00016235962657285889,0.00016235962657285889,0.0,6,4.0
16071,LateNight_00-02,121.62627272727272,31.42990909090909,0.0,0.0,0.0,11,12.0
16075,LateNight_00-02,121.632,30.924,0.0,0.0,0.0,1,6.0
16078,LateNight_00-02,121.557,30.89,-0.00016235962657285889,0.00016235962657285889,0.0,6,8.0
16079,LateNight_00-02,121.68953333333334,30.9198,0.0,0.0,0.0,15,1.0
16081,LateNight_00-02,121.097,30.924,-0.00018941956433500204,0.00018941956433500204,0.0,7,4.0
16085,LateNight_00-02,121.5385,30.8735,0.0,0.0,0.0,14,12.0
16088,LateNight_00-02,121.743375,30.927625,0.0,0.0,0.0,16,4.0
16090,LateNight_00-02,121.721375,30.951,0.0,0.0,0.0,8,4.0
16093,LateNight_00-02,121.345,30.756,-5.411987552428629e-05,5.411987552428629e-05,0.0,2,8.0
16098,LateNight_00-02,121.516,30.963,-0.00013529968881071573,0.00013529968881071573,0.0,5,26.0
16114,LateNight_00-02,121.19683333333334,31.415000000000003,-0.00016235962657285889,0.00016235962657285889,0.0,6,20.0
16121,LateNight_00-02,121.2838,31.4175,-0.00027059937762143147,0.00027059937762143147,0.0,10,8.0
16124,LateNight_00-02,121.24,31.366,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,2.0
16129,LateNight_00-02,121.089,31.2,3.1223005110165155e-05,3.1223005110165155e-05,11.0,16,13.0
16136,LateNight_00-02,121.164,31.04325,5.411987552428629e-05,5.411987552428629e-05,2.0,4,3.0
16137,LateNight_00-02,121.225,31.226,-0.00010823975104857258,0.00010823975104857258,0.0,4,1.0
16141,LateNight_00-02,121.19869999999999,31.126300000000004,0.0,0.0,0.0,10,9.0
16143,LateNight_00-02,121.24600000000001,31.228,0.0,0.0,0.0,5,19.0
16144,LateNight_00-02,121.227,31.182,0.0,0.0,0.0,5,6.0
16147,LateNight_00-02,121.109,31.13,-1.3529968881071573e-05,1.3529968881071573e-05,0.0,1,16.0
16148,LateNight_00-02,121.12599999999999,31.115,9.470978216750102e-05,9.470978216750102e-05,9.0,11,16.0
16149,LateNight_00-02,121.23700000000001,31.06,0.0,0.0,3.0,3,8.0
16159,LateNight_00-02,121.234,30.998,0.0,0.0,0.0,10,5.0
16167,LateNight_00-02,121.259625,31.311375,0.0,0.0,0.0,8,6.0
16168,LateNight_00-02,121.26580000000001,31.312,0.0,0.0,0.0,5,6.0
16190,LateNight_00-02,121.24866666666668,30.98322222222222,-0.00024353943985928832,0.00024353943985928832,0.0,9,8.0
16198,LateNight_00-02,121.264,31.197,-5.411987552428629e-05,5.411987552428629e-05,14.0,16,8.0
16212,LateNight_00-02,121.464,31.409,0.0,0.0,0.0,4,1.0
16213,LateNight_00-02,121.334875,31.429,0.0,0.0,0.0,8,6.0
16222,LateNight_00-02,121.32536486486485,31.342,0.00175997835204979,0.00175997835204979,68.0,74,50.0
16227,LateNight_00-02,121.66566666666667,31.302333333333333,0.0,0.0,0.0,6,3.0
16233,LateNight_00-02,121.71616666666667,31.25144444444444,-0.0009741577594371533,0.0009741577594371533,0.0,36,4.0
16237,LateNight_00-02,121.687,31.224,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,2.0
16240,LateNight_00-02,121.2591,30.9731,-0.0008117981328642944,0.0008117981328642944,0.0,30,8.0
16241,LateNight_00-02,121.254,30.984999999999996,-0.00018941956433500204,0.00018941956433500204,0.0,7,8.0
16244,LateNight_00-02,121.16100000000002,31.288999999999998,0.0,0.0,5.0,5,10.0
16254,LateNight_00-02,121.272,31.123,-2.7059937762143142e-05,2.7059937762143142e-05,9.0,10,8.0
16262,LateNight_00-02,121.38066666666666,31.011,0.0001311366214626937,0.0001311366214626937,9.0,9,13.0
16268,LateNight_00-02,121.43610000000001,30.988,-0.00027059937762143147,0.00027059937762143147,0.0,10,8.0
16273,LateNight_00-02,121.41854545454545,30.979999999999997,-0.0002976593153835746,0.0002976593153835746,0.0,11,8.0
16274,LateNight_00-02,121.425,30.973,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,4.0
16275,LateNight_00-02,121.59499999999998,31.052000000000003,0.00016235962657285889,0.00016235962657285889,6.0,6,1.0
16284,LateNight_00-02,121.68400000000001,30.987,-1.803995850809543e-05,1.803995850809543e-05,0.0,3,9.0
16285,LateNight_00-02,121.367,31.358,0.0,0.0,0.0,3,12.0
16286,LateNight_00-02,121.361,31.363,-0.00010823975104857258,0.00010823975104857258,0.0,4,6.0
16287,LateNight_00-02,121.702,31.027,-6.013319502698476e-06,6.013319502698476e-06,0.0,1,9.0
16288,LateNight_00-02,121.37,31.358,0.0,0.0,0.0,4,11.0
16292,LateNight_00-02,121.371,31.359,0.0,0.0,0.0,1,9.0
16293,LateNight_00-02,121.42355555555557,31.41911111111111,0.0,0.0,0.0,9,20.0
16303,LateNight_00-02,121.188,31.008,0.0,0.0,0.0,3,3.0
16306,LateNight_00-02,121.7245,31.149,-0.0008117981328642944,0.0008117981328642944,0.0,30,12.0
16311,LateNight_00-02,121.70348484848483,31.22881818181818,0.0,0.0,0.0,33,1.0
16315,LateNight_00-02,121.722,31.2118125,0.0,0.0,0.0,16,1.0
16316,LateNight_00-02,121.322,30.906,0.0,0.0,0.0,2,5.0
16322,LateNight_00-02,121.313,30.945666666666668,-0.00016235962657285889,0.00016235962657285889,0.0,6,8.0
16327,LateNight_00-02,121.38128571428571,30.910857142857143,0.0,0.0,0.0,7,1.0
16329,LateNight_00-02,121.17025,31.09825,0.0,0.0,0.0,4,1.0
16330,LateNight_00-02,121.36200000000001,31.084,0.0,0.0,6.0,6,2.0
16335,LateNight_00-02,121.47749999999999,30.993000000000002,0.0,0.0,0.0,4,1.0
16342,LateNight_00-02,121.331,31.39,0.0,0.0,0.0,3,2.0
16345,LateNight_00-02,121.328,31.387,0.0,0.0,0.0,1,2.0
16346,LateNight_00-02,121.59298275862069,31.039,0.0014882965769178731,0.0014882965769178731,55.0,58,1.0
16349,LateNight_00-02,121.375,31.387,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,10.0
16353,LateNight_00-02,121.293,31.436,0.0,0.0,0.0,1,1.0
16354,LateNight_00-02,121.47433333333333,30.860666666666663,0.0,0.0,0.0,18,8.0
16355,LateNight_00-02,121.45300000000002,30.857,0.0,0.0,0.0,6,8.0
16356,LateNight_00-02,121.334,30.873,0.0,0.0,0.0,2,1.0
16357,LateNight_00-02,121.366,31.326,0.0,0.0,0.0,1,2.0
16359,LateNight_00-02,121.53914285714286,31.333,0.0005411987552428629,0.0005411987552428629,20.0,21,5.0
16363,LateNight_00-02,121.442,31.391,0.005628467054525775,0.005628467054525775,208.0,237,6.0
16364,LateNight_00-02,121.442,31.392,0.002597754025165742,0.002597754025165742,96.0,110,6.0
16373,LateNight_00-02,121.42224999999999,31.404,0.0,0.0,0.0,4,36.0
16376,LateNight_00-02,121.27033333333333,31.003,9.4709782167501e-05,9.4709782167501e-05,8.0,9,4.0
16381,LateNight_00-02,121.19179999999999,31.022,0.0,0.0,0.0,5,5.0
16387,LateNight_00-02,121.27125,30.976666666666663,0.0,0.0,0.0,12,8.0
16388,LateNight_00-02,121.396,31.014,0.0,0.0,0.0,7,4.0
16389,LateNight_00-02,121.394,31.018,0.0,0.0,0.0,2,4.0
16390,LateNight_00-02,121.30699999999999,31.04633333333333,-0.00024353943985928832,0.00024353943985928832,0.0,9,20.0
16398,LateNight_00-02,121.53397402597403,31.06501298701299,-0.00010823975104857264,0.00010823975104857264,73.0,77,1.0
16400,LateNight_00-02,121.539,31.08,0.0,0.0,0.0,1,21.0
16402,LateNight_00-02,121.466,30.9106875,0.0,0.0,0.0,32,3.0
16406,LateNight_00-02,121.46377419354839,30.904806451612902,2.7059937762143145e-05,2.7059937762143145e-05,1.0,31,3.0
16409,LateNight_00-02,121.447,30.904,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,2.0
16410,LateNight_00-02,121.45,30.893999999999995,-5.4119875524286304e-05,5.4119875524286304e-05,1.0,3,2.0
16411,LateNight_00-02,121.2854375,31.242375,0.0,0.0,0.0,16,15.0
