station_id,delta_s,Delta_s,sigma_s,Sigma_s,ratio_demand,ratio_supply,W_FPG
11916,1.0,1,0.0,39.0,1.0,0.0,4.934616333580064e-06
11918,124.0,131,0.0,6.0,0.9465648854961832,0.0,0.000611892425363928
11919,0.0,3,1.0,1.0,0.0,1.0,-1.4803849000740193e-05
11920,350.0,409,0.0,24.0,0.8557457212713936,0.0,0.0017271157167530224
11921,1.0,1,0.0,39.0,1.0,0.0,4.934616333580064e-06
11922,0.0,15,0.0,2.0,0.0,0.0,0.0
11923,0.0,5,0.0,2.0,0.0,0.0,0.0
11925,0.0,16,8.0,16.0,0.0,0.5,-3.9476930668640514e-05
11926,1.0,1,0.0,26.0,1.0,0.0,4.934616333580064e-06
11928,190.0,203,26.0,26.0,0.9359605911330049,1.0,-6.415001233654086e-05
11929,0.0,8,0.0,1.0,0.0,0.0,0.0
11931,352.0,414,26.0,26.0,0.8502415458937198,1.0,-0.000305946212681964
11937,0.0,10,8.0,8.0,0.0,1.0,-4.934616333580064e-05
11938,186.0,209,16.0,16.0,0.8899521531100478,1.0,-0.0001134961756723415
11940,0.0,5,0.0,88.0,0.0,0.0,0.0
11941,0.0,17,0.0,5.0,0.0,0.0,0.0
11942,0.0,23,0.0,5.0,0.0,0.0,0.0
11943,102.0,111,0.0,7.0,0.918918918918919,0.0,0.0005033308660251665
11944,0.0,2,0.0,1.0,0.0,0.0,0.0
11946,0.0,5,0.0,7.0,0.0,0.0,0.0
11951,226.0,244,0.0,1.0,0.9262295081967213,0.0,0.0011152232913890945
11956,15.0,18,0.0,12.0,0.8333333333333334,0.0,7.401924500370096e-05
11957,1.0,1,0.0,4.0,1.0,0.0,4.934616333580064e-06
11962,0.0,3,0.0,13.0,0.0,0.0,0.0
11963,430.0,452,12.0,12.0,0.9513274336283186,1.0,-0.00010856155933876134
11965,0.0,1,0.0,83.0,0.0,0.0,0.0
11966,0.0,1,0.0,20.0,0.0,0.0,0.0
11967,641.0,675,12.0,12.0,0.9496296296296296,1.0,-0.00016777695534172228
11968,277.0,292,12.0,12.0,0.9486301369863014,1.0,-7.401924500370095e-05
11970,0.0,1,0.0,58.0,0.0,0.0,0.0
11976,0.0,10,0.0,1.0,0.0,0.0,0.0
11979,0.0,8,1.0,1.0,0.0,1.0,-3.9476930668640514e-05
11982,0.0,12,0.0,29.0,0.0,0.0,0.0
11983,15.0,17,48.0,48.0,0.8823529411764706,1.0,-9.86923266716013e-06
11984,0.0,13,0.0,9.0,0.0,0.0,0.0
11986,0.0,3,0.0,38.0,0.0,0.0,0.0
11989,0.0,1,0.0,29.0,0.0,0.0,0.0
11994,25.0,40,26.0,26.0,0.625,1.0,-7.401924500370096e-05
11997,0.0,14,42.0,48.0,0.0,0.875,-6.044905008635579e-05
12004,1.0,1,0.0,6.0,1.0,0.0,4.934616333580064e-06
12005,30.0,31,8.0,16.0,0.967741935483871,0.5,7.155193683691094e-05
12008,27.0,28,0.0,6.0,0.9642857142857143,0.0,0.00013323464100666174
12010,9.0,9,12.0,12.0,1.0,1.0,0.0
12012,203.0,226,6.0,6.0,0.8982300884955752,1.0,-0.00011349617567234153
12013,87.0,90,0.0,9.0,0.9666666666666667,0.0,0.00042931162102146557
12014,27.0,30,12.0,12.0,0.9,1.0,-1.4803849000740188e-05
12015,0.0,1,6.0,6.0,0.0,1.0,-4.934616333580064e-06
12016,0.0,3,6.0,6.0,0.0,1.0,-1.4803849000740193e-05
12017,0.0,7,0.0,3.0,0.0,0.0,0.0
12018,0.0,2,0.0,14.0,0.0,0.0,0.0
12019,0.0,2,0.0,11.0,0.0,0.0,0.0
12022,191.0,211,0.0,20.0,0.9052132701421801,0.0,0.0009425117197137923
12023,136.0,147,132.0,142.0,0.9251700680272109,0.9295774647887324,-3.19707537105184e-06
12024,181.0,198,132.0,142.0,0.9141414141414141,0.9295774647887324,-1.5081855554744683e-05
12025,90.0,102,132.0,142.0,0.8823529411764706,0.9295774647887324,-2.3769560367385668e-05
12029,0.0,38,8.0,12.0,0.0,0.6666666666666666,-0.00012501028045069495
12030,0.0,16,0.0,6.0,0.0,0.0,0.0
12031,0.0,10,0.0,6.0,0.0,0.0,0.0
12033,0.0,11,1.0,3.0,0.0,0.3333333333333333,-1.8093593223126903e-05
12034,0.0,3,0.0,6.0,0.0,0.0,0.0
12035,268.0,307,0.0,6.0,0.8729641693811075,0.0,0.0013224771773994574
12037,46.0,50,0.0,20.0,0.92,0.0,0.00022699235134468295
12044,0.0,7,6.0,6.0,0.0,1.0,-3.454231433506045e-05
12045,0.0,1,0.0,8.0,0.0,0.0,0.0
12047,75.0,83,0.0,58.0,0.9036144578313253,0.0,0.00037009622501850485
12050,360.0,408,0.0,58.0,0.8823529411764706,0.0,0.0017764618800888232
12051,5.0,6,0.0,58.0,0.8333333333333334,0.0,2.4673081667900323e-05
12052,693.0,744,0.0,58.0,0.9314516129032258,0.0,0.0034196891191709843
12053,0.0,11,0.0,20.0,0.0,0.0,0.0
12059,15.0,18,12.0,12.0,0.8333333333333334,1.0,-1.480384900074019e-05
12070,3.0,3,0.0,1.0,1.0,0.0,1.4803849000740193e-05
12077,1.0,2,2.0,2.0,0.5,1.0,-4.934616333580064e-06
12078,602.0,657,0.0,12.0,0.9162861491628614,0.0,0.0029706390328151982
12080,0.0,1,0.0,1.0,0.0,0.0,0.0
12083,1.0,11,2.0,2.0,0.09090909090909091,1.0,-4.934616333580064e-05
12095,55.0,63,0.0,9.0,0.873015873015873,0.0,0.0002714038983469035
12098,75.0,89,0.0,9.0,0.8426966292134831,0.0,0.0003700962250185048
12108,1.0,1,0.0,2.0,1.0,0.0,4.934616333580064e-06
12109,537.0,590,0.0,8.0,0.9101694915254237,0.0,0.0026498889711324943
12110,0.0,1,0.0,20.0,0.0,0.0,0.0
12111,3.0,4,0.0,6.0,0.75,0.0,1.4803849000740193e-05
12113,0.0,1,0.0,1.0,0.0,0.0,0.0
12117,0.0,10,0.0,6.0,0.0,0.0,0.0
12123,108.0,117,12.0,12.0,0.9230769230769231,1.0,-4.441154700222055e-05
12125,1.0,1,0.0,1.0,1.0,0.0,4.934616333580064e-06
12127,3.0,7,0.0,5.0,0.42857142857142855,0.0,1.4803849000740193e-05
12128,557.0,587,8.0,8.0,0.948892674616695,1.0,-0.00014803849000740203
12130,46.0,48,0.0,4.0,0.9583333333333334,0.0,0.00022699235134468297
12132,0.0,5,4.0,4.0,0.0,1.0,-2.467308166790032e-05
12136,0.0,12,2.0,25.0,0.0,0.08,-4.737231680236862e-06
12138,32.0,34,0.0,12.0,0.9411764705882353,0.0,0.00015790772267456203
12140,0.0,4,12.0,18.0,0.0,0.6666666666666666,-1.3158976889546837e-05
12145,0.0,16,0.0,1.0,0.0,0.0,0.0
12151,32.0,46,0.0,4.0,0.6956521739130435,0.0,0.00015790772267456206
12158,0.0,22,0.0,14.0,0.0,0.0,0.0
12159,0.0,7,10.0,10.0,0.0,1.0,-3.454231433506045e-05
12160,7.0,10,1.0,1.0,0.7,1.0,-1.4803849000740194e-05
12164,24.0,25,0.0,6.0,0.96,0.0,0.00011843079200592153
12169,30.0,32,0.0,6.0,0.9375,0.0,0.00014803849000740192
12170,41.0,42,20.0,140.0,0.9761904761904762,0.14285714285714285,0.00017271157167530224
12174,21.0,21,4.0,4.0,1.0,1.0,0.0
12175,0.0,5,0.0,1.0,0.0,0.0,0.0
12176,1129.0,1253,0.0,1.0,0.9010375099760575,0.0,0.005571181840611892
12179,0.0,1,8.0,8.0,0.0,1.0,-4.934616333580064e-06
12186,520.0,551,0.0,4.0,0.9437386569872959,0.0,0.0025660004934616337
12190,123.0,135,0.0,1.0,0.9111111111111111,0.0,0.0006069578090303478
12194,0.0,6,0.0,6.0,0.0,0.0,0.0
12195,174.0,192,0.0,4.0,0.90625,0.0,0.0008586232420429311
12201,19.0,19,4.0,4.0,1.0,1.0,0.0
12205,88.0,98,2.0,10.0,0.8979591836734694,0.2,0.0003375277572168764
12209,0.0,12,4.0,4.0,0.0,1.0,-5.921539600296077e-05
12213,118.0,122,7.0,14.0,0.9672131147540983,0.5,0.00028127313101406365
12226,2.0,2,2.0,8.0,1.0,0.25,7.401924500370096e-06
12236,12.0,12,2.0,8.0,1.0,0.25,4.441154700222058e-05
12240,105.0,113,4.0,4.0,0.9292035398230089,1.0,-3.9476930668640514e-05
12243,0.0,20,0.0,1.0,0.0,0.0,0.0
12245,390.0,416,2.0,70.0,0.9375,0.02857142857142857,0.0018658489302456733
12247,0.0,9,0.0,83.0,0.0,0.0,0.0
12248,1.0,1,2.0,70.0,1.0,0.02857142857142857,4.793627295477776e-06
12249,0.0,3,0.0,15.0,0.0,0.0,0.0
12254,0.0,11,0.0,15.0,0.0,0.0,0.0
12257,29.0,30,6.0,9.0,0.9666666666666667,0.6666666666666666,4.4411547002220583e-05
12260,0.0,1,0.0,20.0,0.0,0.0,0.0
12268,3.0,3,0.0,3.0,1.0,0.0,1.4803849000740193e-05
12270,39.0,43,0.0,5.0,0.9069767441860465,0.0,0.0001924500370096225
12273,114.0,118,10.0,10.0,0.9661016949152542,1.0,-1.973846533432027e-05
12276,1.0,1,4.0,4.0,1.0,1.0,0.0
12281,89.0,97,0.0,3.0,0.9175257731958762,0.0,0.00043918085368862566
12291,448.0,506,4.0,4.0,0.8853754940711462,1.0,-0.00028620774734764375
12293,34.0,38,2.0,8.0,0.8947368421052632,0.25,0.00012089810017271158
12296,51.0,53,2.0,10.0,0.9622641509433962,0.2,0.0001993584998766346
12299,0.0,4,0.0,9.0,0.0,0.0,0.0
12310,1.0,1,0.0,6.0,1.0,0.0,4.934616333580064e-06
12311,0.0,5,0.0,12.0,0.0,0.0,0.0
12314,0.0,8,2.0,2.0,0.0,1.0,-3.9476930668640514e-05
12315,0.0,2,1.0,1.0,0.0,1.0,-9.869232667160129e-06
12324,0.0,3,0.0,12.0,0.0,0.0,0.0
12325,587.0,622,1.0,9.0,0.9437299035369775,0.1111111111111111,0.002555582970090742
12329,0.0,8,1.0,1.0,0.0,1.0,-3.9476930668640514e-05
12331,6.0,6,0.0,4.0,1.0,0.0,2.9607698001480386e-05
12332,693.0,759,0.0,4.0,0.9130434782608695,0.0,0.0034196891191709843
12335,0.0,1,2.0,25.0,0.0,0.08,-3.9476930668640517e-07
12337,0.0,52,2.0,10.0,0.0,0.2,-5.132000986923267e-05
12338,189.0,205,2.0,18.0,0.9219512195121952,0.1111111111111111,0.0008202428927817529
12340,0.0,1,1.0,8.0,0.0,0.125,-6.16827041697508e-07
12341,969.0,1019,2.0,4.0,0.9509322865554465,0.5,0.0022674562052800397
12342,0.0,5,2.0,4.0,0.0,0.5,-1.233654083395016e-05
12343,326.0,355,0.0,6.0,0.9183098591549296,0.0,0.001608684924747101
12344,60.0,63,2.0,2.0,0.9523809523809523,1.0,-1.4803849000740208e-05
12345,111.0,142,0.0,6.0,0.7816901408450704,0.0,0.0005477424130273871
12347,447.0,481,2.0,2.0,0.9293139293139293,1.0,-0.0001677769553417222
12349,36.0,42,2.0,2.0,0.8571428571428571,1.0,-2.9607698001480396e-05
12350,87.0,94,2.0,2.0,0.925531914893617,1.0,-3.454231433506047e-05
12353,0.0,1,4.0,4.0,0.0,1.0,-4.934616333580064e-06
12355,81.0,85,0.0,9.0,0.9529411764705882,0.0,0.00039970392301998516
12356,18.0,19,4.0,4.0,0.9473684210526315,1.0,-4.934616333580069e-06
12358,166.0,173,4.0,4.0,0.9595375722543352,1.0,-3.454231433506048e-05
12361,205.0,219,3.0,15.0,0.9360730593607306,0.2,0.0007954601529731063
12362,0.0,9,0.0,10.0,0.0,0.0,0.0
12363,0.0,16,0.0,5.0,0.0,0.0,0.0
12365,679.0,724,3.0,15.0,0.9378453038674033,0.2,0.0026360720453984703
12380,0.0,16,6.0,6.0,0.0,1.0,-7.895386133728103e-05
12383,0.0,17,6.0,6.0,0.0,1.0,-8.388847767086108e-05
12387,55.0,59,0.0,1.0,0.9322033898305084,0.0,0.0002714038983469035
12388,1.0,2,0.0,1.0,0.5,0.0,4.934616333580064e-06
12393,0.0,4,5.0,5.0,0.0,1.0,-1.9738465334320257e-05
12396,33.0,35,0.0,6.0,0.9428571428571428,0.0,0.0001628423390081421
12397,41.0,43,0.0,6.0,0.9534883720930233,0.0,0.00020231926967678265
12398,76.0,77,0.0,4.0,0.987012987012987,0.0,0.0003750308413520849
12402,1.0,1,4.0,4.0,1.0,1.0,0.0
12406,164.0,174,3.0,15.0,0.9425287356321839,0.2,0.0006375524302985443
12408,152.0,158,3.0,15.0,0.9620253164556962,0.2,0.0005941278065630397
12413,0.0,4,8.0,16.0,0.0,0.5,-9.869232667160129e-06
12418,42.0,44,0.0,10.0,0.9545454545454546,0.0,0.00020725388601036272
12419,1.0,10,0.0,6.0,0.1,0.0,4.934616333580064e-06
12422,28.0,29,2.0,10.0,0.9655172413793104,0.2,0.0001095484826054774
12423,114.0,119,2.0,10.0,0.957983193277311,0.2,0.0004451023932889218
12424,418.0,444,8.0,8.0,0.9414414414414415,1.0,-0.00012830002467308156
12425,0.0,34,8.0,8.0,0.0,1.0,-0.00016777695534172217
12426,0.0,9,2.0,2.0,0.0,1.0,-4.441154700222058e-05
12428,4.0,4,2.0,10.0,1.0,0.2,1.5790772267456208e-05
12430,1.0,6,20.0,24.0,0.16666666666666666,0.8333333333333334,-1.973846533432026e-05
12432,85.0,89,20.0,24.0,0.9550561797752809,0.8333333333333334,5.3458343613784015e-05
12433,106.0,111,7.0,7.0,0.954954954954955,1.0,-2.467308166790031e-05
12434,554.0,591,7.0,7.0,0.937394247038917,1.0,-0.0001825808043424625
12439,0.0,7,8.0,8.0,0.0,1.0,-3.454231433506045e-05
12442,79.0,87,2.0,18.0,0.9080459770114943,0.1111111111111111,0.0003421333991282178
12444,328.0,356,2.0,2.0,0.9213483146067416,1.0,-0.00013816925734024175
12446,11.0,21,2.0,2.0,0.5238095238095238,1.0,-4.934616333580064e-05
12451,4.0,4,4.0,4.0,1.0,1.0,0.0
12452,1.0,1,0.0,1.0,1.0,0.0,4.934616333580064e-06
12458,0.0,18,0.0,2.0,0.0,0.0,0.0
12461,8.0,20,0.0,70.0,0.4,0.0,3.9476930668640514e-05
12462,47.0,47,20.0,40.0,1.0,0.5,0.00011596348383913151
12464,352.0,370,20.0,40.0,0.9513513513513514,0.5,0.0008240809277078707
12470,0.0,19,0.0,10.0,0.0,0.0,0.0
12471,8.0,13,8.0,16.0,0.6153846153846154,0.5,7.401924500370098e-06
12472,144.0,156,0.0,10.0,0.9230769230769231,0.0,0.0007105847520355293
12473,102.0,125,0.0,10.0,0.816,0.0,0.0005033308660251665
12474,0.0,6,0.0,10.0,0.0,0.0,0.0
12476,40.0,43,0.0,6.0,0.9302325581395349,0.0,0.00019738465334320256
12477,365.0,409,2.0,2.0,0.8924205378973105,1.0,-0.00021712311867752294
12478,0.0,13,8.0,8.0,0.0,1.0,-6.415001233654083e-05
12480,97.0,116,0.0,17.0,0.8362068965517241,0.0,0.00047865778435726616
12481,0.0,9,0.0,4.0,0.0,0.0,0.0
12482,21.0,21,0.0,30.0,1.0,0.0,0.00010362694300518135
12483,290.0,317,0.0,17.0,0.9148264984227129,0.0,0.0014310387367382188
12484,1.0,1,0.0,30.0,1.0,0.0,4.934616333580064e-06
12485,216.0,231,8.0,8.0,0.935064935064935,1.0,-7.401924500370099e-05
12486,0.0,9,0.0,6.0,0.0,0.0,0.0
12487,67.0,76,0.0,30.0,0.881578947368421,0.0,0.0003306192943498643
12488,0.0,9,3.0,3.0,0.0,1.0,-4.441154700222058e-05
12490,0.0,9,3.0,15.0,0.0,0.2,-8.882309400444115e-06
12491,0.0,6,2.0,7.0,0.0,0.2857142857142857,-8.459342286137252e-06
12493,54.0,55,0.0,12.0,0.9818181818181818,0.0,0.0002664692820133235
12495,56.0,61,20.0,20.0,0.9180327868852459,1.0,-2.4673081667900316e-05
12499,0.0,7,1.0,5.0,0.0,0.2,-6.908462867012091e-06
12500,3.0,3,0.0,6.0,1.0,0.0,1.4803849000740193e-05
12501,376.0,410,0.0,6.0,0.9170731707317074,0.0,0.0018554157414261041
12506,222.0,237,28.0,51.0,0.9367088607594937,0.5490196078431373,0.00045340415959129756
12509,5.0,19,28.0,51.0,0.2631578947368421,0.5490196078431373,-2.6801739694150552e-05
12517,1.0,1,8.0,8.0,1.0,1.0,0.0
12519,1.0,1,0.0,10.0,1.0,0.0,4.934616333580064e-06
12520,0.0,12,8.0,8.0,0.0,1.0,-5.921539600296077e-05
12522,455.0,514,0.0,5.0,0.8852140077821011,0.0,0.002245250431778929
12525,77.0,79,0.0,5.0,0.9746835443037974,0.0,0.00037996545768566493
12531,395.0,427,16.0,16.0,0.9250585480093677,1.0,-0.00015790772267456197
12532,24.0,24,0.0,12.0,1.0,0.0,0.00011843079200592154
12534,605.0,634,20.0,20.0,0.9542586750788643,1.0,-0.000143103873673822
12536,42.0,43,8.0,8.0,0.9767441860465116,1.0,-4.934616333580073e-06
12538,72.0,79,1.0,15.0,0.9113924050632911,0.06666666666666667,0.0003293033966609096
12539,366.0,415,0.0,1.0,0.8819277108433735,0.0,0.0018060695780903037
12540,0.0,3,0.0,1.0,0.0,0.0,0.0
12543,11.0,12,8.0,8.0,0.9166666666666666,1.0,-4.934616333580067e-06
12545,4.0,5,0.0,6.0,0.8,0.0,1.9738465334320257e-05
12546,0.0,7,0.0,3.0,0.0,0.0,0.0
12552,348.0,367,9.0,9.0,0.9482288828337875,1.0,-9.37577103380212e-05
12554,6.0,6,0.0,16.0,1.0,0.0,2.9607698001480386e-05
12558,57.0,58,28.0,51.0,0.9827586206896551,0.5490196078431373,0.00012413946580359255
12559,41.0,42,0.0,5.0,0.9761904761904762,0.0,0.00020231926967678263
12564,0.0,19,0.0,27.0,0.0,0.0,0.0
12566,216.0,222,0.0,5.0,0.972972972972973,0.0,0.001065877128053294
12569,2.0,2,0.0,9.0,1.0,0.0,9.869232667160129e-06
12571,43.0,47,0.0,7.0,0.9148936170212766,0.0,0.00021218850234394276
12573,76.0,83,0.0,4.0,0.9156626506024096,0.0,0.0003750308413520849
12574,78.0,89,0.0,7.0,0.8764044943820225,0.0,0.00038490007401924503
12579,12.0,26,0.0,4.0,0.46153846153846156,0.0,5.921539600296077e-05
12580,0.0,10,0.0,6.0,0.0,0.0,0.0
12582,0.0,6,8.0,8.0,0.0,1.0,-2.9607698001480386e-05
12583,106.0,114,1.0,7.0,0.9298245614035088,0.14285714285714285,0.0004427055796411829
12589,0.0,7,0.0,1.0,0.0,0.0,0.0
12597,0.0,10,8.0,8.0,0.0,1.0,-4.934616333580064e-05
12599,25.0,26,0.0,5.0,0.9615384615384616,0.0,0.0001233654083395016
12601,2.0,2,0.0,5.0,1.0,0.0,9.869232667160129e-06
12602,194.0,211,0.0,5.0,0.919431279620853,0.0,0.0009573155687145324
12604,10.0,10,0.0,5.0,1.0,0.0,4.934616333580064e-05
12605,34.0,36,0.0,5.0,0.9444444444444444,0.0,0.00016777695534172217
12608,3.0,3,0.0,4.0,1.0,0.0,1.4803849000740193e-05
12613,1.0,1,4.0,4.0,1.0,1.0,0.0
12619,8.0,8,15.0,45.0,1.0,0.3333333333333333,2.631795377909368e-05
12625,104.0,109,5.0,5.0,0.9541284403669725,1.0,-2.4673081667900293e-05
12626,3.0,3,0.0,1.0,1.0,0.0,1.4803849000740193e-05
12630,289.0,300,1.0,1.0,0.9633333333333334,1.0,-5.428077966938064e-05
12632,39.0,41,30.0,30.0,0.9512195121951219,1.0,-9.869232667160137e-06
12633,4.0,4,30.0,30.0,1.0,1.0,0.0
12634,47.0,50,30.0,30.0,0.94,1.0,-1.4803849000740205e-05
12635,146.0,149,30.0,30.0,0.9798657718120806,1.0,-1.480384900074017e-05
12637,123.0,131,10.0,117.0,0.9389312977099237,0.08547008547008547,0.0005517069765774428
12638,17.0,18,10.0,117.0,0.9444444444444444,0.08547008547008547,7.629676023458407e-05
12644,572.0,607,58.0,58.0,0.942339373970346,1.0,-0.00017271157167530226
12645,4.0,4,6.0,6.0,1.0,1.0,0.0
12648,226.0,233,10.0,117.0,0.9699570815450643,0.08547008547008547,0.0010169527267972862
12651,89.0,96,8.0,8.0,0.9270833333333334,1.0,-3.454231433506043e-05
12662,3.0,4,16.0,16.0,0.75,1.0,-4.934616333580064e-06
12663,1.0,1,0.0,9.0,1.0,0.0,4.934616333580064e-06
12672,14.0,14,1.0,4.0,1.0,0.25,5.1813471502590674e-05
12673,349.0,362,2.0,2.0,0.9640883977900553,1.0,-6.415001233654077e-05
12674,9.0,9,2.0,2.0,1.0,1.0,0.0
12675,3.0,4,0.0,6.0,0.75,0.0,1.4803849000740193e-05
12676,320.0,325,1.0,4.0,0.9846153846153847,0.25,0.0011781396496422403
12679,1.0,1,3.0,3.0,1.0,1.0,0.0
12680,3.0,3,1.0,4.0,1.0,0.25,1.1102886750555144e-05
12682,0.0,9,0.0,24.0,0.0,0.0,0.0
12691,169.0,176,4.0,4.0,0.9602272727272727,1.0,-3.4542314335060465e-05
12693,450.0,486,6.0,6.0,0.9259259259259259,1.0,-0.0001776461880088823
12695,12.0,12,0.0,12.0,1.0,0.0,5.921539600296077e-05
12696,2.0,2,8.0,8.0,1.0,1.0,0.0
12707,1.0,1,0.0,6.0,1.0,0.0,4.934616333580064e-06
12712,22.0,24,4.0,4.0,0.9166666666666666,1.0,-9.869232667160134e-06
12713,83.0,92,8.0,8.0,0.9021739130434783,1.0,-4.441154700222057e-05
12718,0.0,14,1.0,1.0,0.0,1.0,-6.90846286701209e-05
12719,23.0,24,0.0,9.0,0.9583333333333334,0.0,0.00011349617567234149
12723,32.0,33,8.0,16.0,0.9696969696969697,0.5,7.648655317049101e-05
12724,153.0,174,5.0,5.0,0.8793103448275862,1.0,-0.00010362694300518136
12726,1.0,1,4.0,4.0,1.0,1.0,0.0
12727,66.0,69,5.0,5.0,0.9565217391304348,1.0,-1.4803849000740183e-05
12730,59.0,62,0.0,9.0,0.9516129032258065,0.0,0.0002911423636812238
12732,11.0,13,8.0,8.0,0.8461538461538461,1.0,-9.869232667160129e-06
12737,179.0,195,8.0,8.0,0.9179487179487179,1.0,-7.895386133728107e-05
12739,56.0,59,1.0,2.0,0.9491525423728814,0.5,0.00013076733283987172
12741,2.0,2,8.0,8.0,1.0,1.0,0.0
12745,0.0,6,0.0,15.0,0.0,0.0,0.0
12747,0.0,9,0.0,6.0,0.0,0.0,0.0
12748,1.0,1,6.0,6.0,1.0,1.0,0.0
12757,1.0,1,10.0,117.0,1.0,0.08547008547008547,4.5128542537868966e-06
12759,68.0,71,20.0,20.0,0.9577464788732394,1.0,-1.4803849000740213e-05
12760,18.0,19,20.0,20.0,0.9473684210526315,1.0,-4.934616333580069e-06
12763,207.0,223,0.0,7.0,0.9282511210762332,0.0,0.0010214655810510732
12767,19.0,31,4.0,4.0,0.6129032258064516,1.0,-5.9215396002960764e-05
12770,49.0,50,0.0,1.0,0.98,0.0,0.00024179620034542313
12773,1.0,1,16.0,16.0,1.0,1.0,0.0
12778,33.0,34,5.0,5.0,0.9705882352941176,1.0,-4.934616333580065e-06
12781,36.0,36,0.0,5.0,1.0,0.0,0.0001776461880088823
12782,17.0,18,0.0,5.0,0.9444444444444444,0.0,8.388847767086108e-05
12785,20.0,21,0.0,3.0,0.9523809523809523,0.0,9.869232667160128e-05
12789,16.0,17,0.0,3.0,0.9411764705882353,0.0,7.895386133728101e-05
12791,268.0,292,40.0,40.0,0.9178082191780822,1.0,-0.00011843079200592154
12793,0.0,3,5.0,5.0,0.0,1.0,-1.4803849000740193e-05
12805,199.0,199,7.0,15.0,1.0,0.4666666666666667,0.0005237272802039642
12807,9.0,9,6.0,6.0,1.0,1.0,0.0
12815,1.0,1,8.0,8.0,1.0,1.0,0.0
12816,58.0,60,8.0,8.0,0.9666666666666667,1.0,-9.869232667160125e-06
12824,592.0,623,64.0,74.0,0.9502407704654896,0.8648648648648649,0.0002624682417428531
12826,214.0,224,10.0,10.0,0.9553571428571429,1.0,-4.934616333580059e-05
12827,19.0,23,8.0,8.0,0.8260869565217391,1.0,-1.9738465334320257e-05
12832,148.0,167,0.0,3.0,0.8862275449101796,0.0,0.0007303232173698495
12835,50.0,53,16.0,16.0,0.9433962264150944,1.0,-1.4803849000740188e-05
12836,23.0,23,16.0,16.0,1.0,1.0,0.0
12837,556.0,600,16.0,16.0,0.9266666666666666,1.0,-0.0002171231186775229
12841,2.0,2,8.0,16.0,1.0,0.5,4.934616333580064e-06
12842,17.0,18,4.0,4.0,0.9444444444444444,1.0,-4.934616333580066e-06
12843,412.0,431,0.0,24.0,0.9559164733178654,0.0,0.0020330619294349865
12845,17.0,17,8.0,16.0,1.0,0.5,4.194423883543054e-05
12846,4.0,4,4.0,4.0,1.0,1.0,0.0
12848,0.0,5,0.0,15.0,0.0,0.0,0.0
12850,90.0,94,0.0,1.0,0.9574468085106383,0.0,0.0004441154700222058
12851,1.0,1,0.0,1.0,1.0,0.0,4.934616333580064e-06
12852,31.0,32,10.0,10.0,0.96875,1.0,-4.934616333580064e-06
12853,8.0,8,0.0,5.0,1.0,0.0,3.9476930668640514e-05
12855,6232.0,6424,0.0,5.0,0.9701120797011208,0.0,0.03075252899087096
12859,130.0,136,1.0,2.0,0.9558823529411765,0.5,0.000305946212681964
12860,0.0,7,0.0,1.0,0.0,0.0,0.0
12861,138.0,140,1.0,2.0,0.9857142857142858,0.5,0.0003355539106834444
12865,8.0,9,1.0,2.0,0.8888888888888888,0.5,1.7271157167530222e-05
12867,67.0,70,6.0,6.0,0.9571428571428572,1.0,-1.4803849000740178e-05
12868,1.0,1,6.0,6.0,1.0,1.0,0.0
12869,2.0,2,8.0,8.0,1.0,1.0,0.0
12870,1.0,1,8.0,8.0,1.0,1.0,0.0
12871,174.0,176,6.0,6.0,0.9886363636363636,1.0,-9.86923266716012e-06
12876,43.0,44,8.0,10.0,0.9772727272727273,0.8,3.84900074019245e-05
12877,5086.0,5283,7.0,15.0,0.9627105811092183,0.4666666666666667,0.012931655563779917
12878,1.0,1,7.0,15.0,1.0,0.4666666666666667,2.6317953779093674e-06
12881,128.0,144,0.0,9.0,0.8888888888888888,0.0,0.0006316308906982481
12882,4.0,4,2.0,2.0,1.0,1.0,0.0
12887,0.0,1,0.0,1.0,0.0,0.0,0.0
12889,1303.0,1371,24.0,24.0,0.950401167031364,1.0,-0.00033555391068344406
12890,206.0,217,24.0,24.0,0.9493087557603687,1.0,-5.42807796693807e-05
12901,131.0,138,1.0,1.0,0.9492753623188406,1.0,-3.454231433506045e-05
12906,3.0,3,0.0,6.0,1.0,0.0,1.4803849000740193e-05
12908,45.0,45,0.0,6.0,1.0,0.0,0.00022205773501110288
12915,0.0,16,8.0,16.0,0.0,0.5,-3.9476930668640514e-05
12917,114.0,118,4.0,4.0,0.9661016949152542,1.0,-1.973846533432027e-05
12918,118.0,122,4.0,4.0,0.9672131147540983,1.0,-1.973846533432028e-05
12920,6.0,8,10.0,10.0,0.75,1.0,-9.869232667160129e-06
12925,1.0,1,18.0,18.0,1.0,1.0,0.0
12932,36.0,41,0.0,24.0,0.8780487804878049,0.0,0.0001776461880088823
12934,119.0,122,18.0,18.0,0.9754098360655737,1.0,-1.480384900074021e-05
12939,2.0,2,18.0,18.0,1.0,1.0,0.0
12946,84.0,87,0.0,22.0,0.9655172413793104,0.0,0.0004145077720207254
12951,190.0,206,0.0,9.0,0.9223300970873787,0.0,0.0009375771033802123
12953,10.0,14,3.0,3.0,0.7142857142857143,1.0,-1.9738465334320257e-05
12954,402.0,498,1.0,30.0,0.8072289156626506,0.03333333333333333,0.0019018011349617569
12957,157.0,171,0.0,3.0,0.9181286549707602,0.0,0.0007747347643720701
12960,3.0,3,4.0,4.0,1.0,1.0,0.0
